"","Region","fips","State","pre_post","average_mobility"
"1905","Grayson County",21085,"Kentucky","Post",10.0238095238095
"1906","Grayson County",21085,"Kentucky","Pre",12.9761904761905
"1907","Grayson County",48181,"Texas","Post",-1.61428571428571
"1908","Grayson County",48181,"Texas","Pre",3.7
"1909","Grayson County",51077,"Virginia","Post",-4.5
"1910","Grayson County",51077,"Virginia","Pre",4.625
"1911","Green County",21087,"Kentucky","Post",4.125
"1912","Green County",21087,"Kentucky","Pre",5.75
"1913","Green County",55045,"Wisconsin","Post",4.00595238095239
"1914","Green County",55045,"Wisconsin","Pre",4.11309523809523
"1915","Green Lake County",55047,"Wisconsin","Post",4.78571428571429
"1916","Green Lake County",55047,"Wisconsin","Pre",8.16666666666667
"1917","Greenbrier County",54025,"West Virginia","Post",-9.66666666666668
"1918","Greenbrier County",54025,"West Virginia","Pre",5.94642857142857
"1919","Greene County",1063,"Alabama","Post",2.72619047619048
"1920","Greene County",1063,"Alabama","Pre",7.44047619047619
"1921","Greene County",5055,"Arkansas","Post",4.08333333333333
"1922","Greene County",5055,"Arkansas","Pre",8.05357142857142
"1923","Greene County",13133,"Georgia","Post",-2.69047619047619
"1924","Greene County",13133,"Georgia","Pre",5.64285714285715
"1925","Greene County",17061,"Illinois","Post",5.45833333333333
"1926","Greene County",17061,"Illinois","Pre",6.92857142857143
"1927","Greene County",18055,"Indiana","Post",5.375
"1928","Greene County",18055,"Indiana","Pre",4.60714285714286
"1929","Greene County",19073,"Iowa","Post",-21.5952380952381
"1930","Greene County",19073,"Iowa","Pre",11.5666666666667
"1931","Greene County",28041,"Mississippi","Post",4.39285714285714
"1932","Greene County",28041,"Mississippi","Pre",8.35714285714286
"1933","Greene County",29077,"Missouri","Post",-4.39285714285714
"1934","Greene County",29077,"Missouri","Pre",14.5833333333333
"1935","Greene County",36039,"New York","Post",5.875
"1936","Greene County",36039,"New York","Pre",3.72619047619048
"1937","Greene County",37079,"North Carolina","Post",1.78571428571428
"1938","Greene County",37079,"North Carolina","Pre",4.52380952380952
"1939","Greene County",39057,"Ohio","Post",8.78571428571429
"1940","Greene County",39057,"Ohio","Pre",8.65714285714286
"1941","Greene County",42059,"Pennsylvania","Post",4.67857142857142
"1942","Greene County",42059,"Pennsylvania","Pre",4.66666666666667
"1943","Greene County",47059,"Tennessee","Post",5.98571428571429
"1944","Greene County",47059,"Tennessee","Pre",5.75714285714286
"1945","Greene County",51079,"Virginia","Post",5.38095238095238
"1946","Greene County",51079,"Virginia","Pre",8.85714285714285
"1947","Greenlee County",4011,"Arizona","Post",4.60714285714285
"1948","Greenlee County",4011,"Arizona","Pre",-3.25
"1949","Greensville County",51081,"Virginia","Post",12.3571428571429
"1950","Greensville County",51081,"Virginia","Pre",8.07142857142857
"1951","Greenup County",21089,"Kentucky","Post",5.89880952380953
"1952","Greenup County",21089,"Kentucky","Pre",8.05952380952381
"1953","Greenville County",45045,"South Carolina","Post",2.0952380952381
"1954","Greenville County",45045,"South Carolina","Pre",11.8214285714286
"1955","Greenwood County",20073,"Kansas","Post",-13.75
"1956","Greenwood County",20073,"Kansas","Pre",-8.125
"1957","Greenwood County",45047,"South Carolina","Post",1.44642857142857
"1958","Greenwood County",45047,"South Carolina","Pre",4.10714285714286
"1959","Greer County",40055,"Oklahoma","Post",-24.5
"1960","Gregg County",48183,"Texas","Post",-8.34285714285714
"1961","Gregg County",48183,"Texas","Pre",1.5
"1962","Grenada County",28043,"Mississippi","Post",6.35714285714285
"1963","Grenada County",28043,"Mississippi","Pre",8.52380952380953
"1964","Grimes County",48185,"Texas","Post",-14.5952380952381
"1965","Grimes County",48185,"Texas","Pre",5.32142857142857
"1966","Grundy County",17063,"Illinois","Post",8.56071428571429
"1967","Grundy County",17063,"Illinois","Pre",6.11428571428571
"1968","Grundy County",19075,"Iowa","Post",-26.4642857142857
"1969","Grundy County",19075,"Iowa","Pre",2.54166666666667
"1970","Grundy County",29079,"Missouri","Post",6.70833333333334
"1971","Grundy County",29079,"Missouri","Pre",10.7361111111111
"1972","Grundy County",47061,"Tennessee","Post",11.3571428571429
"1973","Grundy County",47061,"Tennessee","Pre",9.35714285714286
"1974","Guadalupe County",35019,"New Mexico","Post",28.6428571428571
"1975","Guadalupe County",35019,"New Mexico","Pre",17.0357142857143
"1976","Guadalupe County",48187,"Texas","Post",-11.3404761904762
"1977","Guadalupe County",48187,"Texas","Pre",5.42142857142857
"1978","Guernsey County",39059,"Ohio","Post",2.76785714285714
"1979","Guernsey County",39059,"Ohio","Pre",4.31428571428571
"1980","Guilford County",37081,"North Carolina","Post",6.77380952380952
"1981","Guilford County",37081,"North Carolina","Pre",8.79761904761905
"1982","Gulf County",12045,"Florida","Post",14.7619047619048
"1983","Gulf County",12045,"Florida","Pre",9.10714285714286
"1984","Gunnison County",8051,"Colorado","Post",-17.5773809523809
"1985","Gunnison County",8051,"Colorado","Pre",4.21428571428571
"1986","Guthrie County",19077,"Iowa","Post",-23.875
"1987","Guthrie County",19077,"Iowa","Pre",-5.25
"1988","Gwinnett County",13135,"Georgia","Post",0.71428571428572
"1989","Gwinnett County",13135,"Georgia","Pre",11.4690476190476
"1990","Habersham County",13137,"Georgia","Post",-0.803571428571429
"1991","Habersham County",13137,"Georgia","Pre",5.72619047619048
"1992","Hale County",1065,"Alabama","Post",-7.11904761904763
"1993","Hale County",1065,"Alabama","Pre",-9.83333333333334
"1994","Hale County",48189,"Texas","Post",-14.0297619047619
"1995","Hale County",48189,"Texas","Pre",-0.529761904761906
"1996","Halifax County",37083,"North Carolina","Post",3.85714285714286
"1997","Halifax County",37083,"North Carolina","Pre",3.76785714285714
"1998","Halifax County",51083,"Virginia","Post",1.54761904761905
"1999","Halifax County",51083,"Virginia","Pre",5.63095238095238
"2000","Hall County",13139,"Georgia","Post",-3.58571428571429
"2001","Hall County",13139,"Georgia","Pre",10.2142857142857
"2002","Hall County",31079,"Nebraska","Post",3.6
"2003","Hall County",31079,"Nebraska","Pre",8.93928571428571
"2004","Hall County",48191,"Texas","Post",1.71428571428571
"2005","Hall County",48191,"Texas","Pre",26
"2006","Hamblen County",47063,"Tennessee","Post",2.625
"2007","Hamblen County",47063,"Tennessee","Pre",2.39285714285714
"2008","Hamilton County",12047,"Florida","Post",11.7380952380952
"2009","Hamilton County",12047,"Florida","Pre",7.39285714285714
"2010","Hamilton County",17065,"Illinois","Post",-3.6
"2011","Hamilton County",17065,"Illinois","Pre",6.3
"2012","Hamilton County",18057,"Indiana","Post",8.71071428571429
"2013","Hamilton County",18057,"Indiana","Pre",8.15
"2014","Hamilton County",19079,"Iowa","Post",-15.2976190476191
"2015","Hamilton County",19079,"Iowa","Pre",9.27380952380952
"2016","Hamilton County",31081,"Nebraska","Post",8.6547619047619
"2017","Hamilton County",31081,"Nebraska","Pre",16.202380952381
"2018","Hamilton County",39061,"Ohio","Post",6.21428571428571
"2019","Hamilton County",39061,"Ohio","Pre",10.9761904761905
"2020","Hamilton County",47065,"Tennessee","Post",0.892857142857143
"2021","Hamilton County",47065,"Tennessee","Pre",9.54761904761905
"2022","Hamilton County",48193,"Texas","Post",-19.1071428571429
"2023","Hamilton County",48193,"Texas","Pre",5.48809523809524
"2024","Hamlin County",46057,"South Dakota","Post",-18.8333333333333
"2025","Hampden County",25013,"Massachusetts","Post",7.95238095238094
"2026","Hampden County",25013,"Massachusetts","Pre",10.7857142857143
"2027","Hampshire County",25015,"Massachusetts","Post",4.95595238095238
"2028","Hampshire County",25015,"Massachusetts","Pre",6.76785714285714
"2029","Hampshire County",54027,"West Virginia","Post",-1.78571428571429
"2030","Hampshire County",54027,"West Virginia","Pre",10.0476190476191
"2031","Hampton city",51650,"Virginia","Post",2.89285714285715
"2032","Hampton city",51650,"Virginia","Pre",8.66666666666667
"2033","Hampton County",45049,"South Carolina","Post",5.625
"2034","Hampton County",45049,"South Carolina","Pre",5.21428571428571
"2035","Hancock County",13141,"Georgia","Post",-11.3333333333333
"2036","Hancock County",13141,"Georgia","Pre",0.1
"2037","Hancock County",17067,"Illinois","Post",9.84523809523809
"2038","Hancock County",17067,"Illinois","Pre",11.547619047619
"2039","Hancock County",18059,"Indiana","Post",12.775
"2040","Hancock County",18059,"Indiana","Pre",12.8464285714286
"2041","Hancock County",19081,"Iowa","Post",-10.1428571428571
"2042","Hancock County",19081,"Iowa","Pre",10.6785714285714
"2043","Hancock County",21091,"Kentucky","Post",2.125
"2044","Hancock County",21091,"Kentucky","Pre",3.375
"2045","Hancock County",23009,"Maine","Post",-5.50714285714286
"2046","Hancock County",23009,"Maine","Pre",5.5452380952381
"2047","Hancock County",28045,"Mississippi","Post",3.2857142857143
"2048","Hancock County",28045,"Mississippi","Pre",6.80357142857144
"2049","Hancock County",39063,"Ohio","Post",6.95714285714286
"2050","Hancock County",39063,"Ohio","Pre",7.01428571428571
"2051","Hancock County",54029,"West Virginia","Post",-11.5535714285714
"2052","Hancock County",54029,"West Virginia","Pre",4.99404761904762
"2053","Hanover County",51085,"Virginia","Post",0.542857142857143
"2054","Hanover County",51085,"Virginia","Pre",3.11428571428571
"2055","Haralson County",13143,"Georgia","Post",-0.171428571428572
"2056","Haralson County",13143,"Georgia","Pre",7.30357142857142
"2057","Hardee County",12049,"Florida","Post",2.35714285714286
"2058","Hardee County",12049,"Florida","Pre",0
"2059","Hardeman County",47069,"Tennessee","Post",3.30952380952381
"2060","Hardeman County",47069,"Tennessee","Pre",5.92857142857142
"2061","Hardeman County",48197,"Texas","Post",5.71428571428571
"2062","Hardeman County",48197,"Texas","Pre",25.9285714285714
"2063","Hardin County",19083,"Iowa","Post",-24.8928571428571
"2064","Hardin County",19083,"Iowa","Pre",-5
"2065","Hardin County",21093,"Kentucky","Post",5.64285714285714
"2066","Hardin County",21093,"Kentucky","Pre",6.12857142857143
"2067","Hardin County",39065,"Ohio","Post",13.5
"2068","Hardin County",39065,"Ohio","Pre",5.10714285714286
"2069","Hardin County",47071,"Tennessee","Post",4.88095238095238
"2070","Hardin County",47071,"Tennessee","Pre",6.45238095238095
"2071","Hardin County",48199,"Texas","Post",-7.45238095238095
"2072","Hardin County",48199,"Texas","Pre",9.92261904761906
"2073","Hardy County",54031,"West Virginia","Post",-5.8452380952381
"2074","Hardy County",54031,"West Virginia","Pre",6.63095238095239
"2075","Harford County",24025,"Maryland","Post",7.61190476190476
"2076","Harford County",24025,"Maryland","Pre",8.47619047619048
"2077","Harlan County",21095,"Kentucky","Post",9.25
"2078","Harlan County",21095,"Kentucky","Pre",12.6785714285714
"2079","Harnett County",37085,"North Carolina","Post",8.98809523809524
"2080","Harnett County",37085,"North Carolina","Pre",6.66904761904762
"2081","Harney County",41025,"Oregon","Post",7.09722222222222
"2082","Harney County",41025,"Oregon","Pre",8.19444444444445
"2083","Harper County",20077,"Kansas","Post",-28
"2084","Harris County",13145,"Georgia","Post",2.61904761904761
"2085","Harris County",13145,"Georgia","Pre",8.39285714285714
"2086","Harris County",48201,"Texas","Post",-19.2380952380952
"2087","Harris County",48201,"Texas","Pre",-2.29761904761905
"2088","Harrison County",18061,"Indiana","Post",5.20833333333334
"2089","Harrison County",18061,"Indiana","Pre",6.20238095238095
"2090","Harrison County",19085,"Iowa","Post",-16.2619047619048
"2091","Harrison County",19085,"Iowa","Pre",14.1190476190476
"2092","Harrison County",21097,"Kentucky","Post",-4.11904761904762
"2093","Harrison County",21097,"Kentucky","Pre",14.0238095238095
"2094","Harrison County",28047,"Mississippi","Post",9.42857142857142
"2095","Harrison County",28047,"Mississippi","Pre",14.0714285714286
"2096","Harrison County",29081,"Missouri","Post",16.2142857142857
"2097","Harrison County",29081,"Missouri","Pre",15.0833333333333
"2098","Harrison County",39067,"Ohio","Post",2.84523809523809
"2099","Harrison County",39067,"Ohio","Pre",4.16666666666667
"2100","Harrison County",48203,"Texas","Post",-10.625
"2101","Harrison County",48203,"Texas","Pre",5.65
"2102","Harrison County",54033,"West Virginia","Post",-9.78095238095239
"2103","Harrison County",54033,"West Virginia","Pre",5.51785714285714
"2104","Harrisonburg city",51660,"Virginia","Post",-3.89285714285714
"2105","Harrisonburg city",51660,"Virginia","Pre",2.3547619047619
"2106","Hart County",13147,"Georgia","Post",0.0238095238095242
"2107","Hart County",13147,"Georgia","Pre",6.73809523809524
"2108","Hart County",21099,"Kentucky","Post",12.952380952381
"2109","Hart County",21099,"Kentucky","Pre",12.9821428571429
"2110","Hartford County",9003,"Connecticut","Post",6.11904761904762
"2111","Hartford County",9003,"Connecticut","Pre",9.73809523809523
"2112","Hartley County",48205,"Texas","Post",-4
"2113","Hartley County",48205,"Texas","Pre",7.5
"2114","Harvey County",20079,"Kansas","Post",4.24285714285714
"2115","Harvey County",20079,"Kansas","Pre",5.825
"2116","Haskell County",40061,"Oklahoma","Post",-2.51190476190476
"2117","Haskell County",40061,"Oklahoma","Pre",6.53571428571429
"2118","Haskell County",48207,"Texas","Post",-7.28571428571429
"2119","Haskell County",48207,"Texas","Pre",11.1071428571429
"2120","Hawaii County",15001,"Hawaii","Post",-0.988095238095239
"2121","Hawaii County",15001,"Hawaii","Pre",0.297619047619048
"2122","Hawkins County",47073,"Tennessee","Post",6.05952380952381
"2123","Hawkins County",47073,"Tennessee","Pre",5.1547619047619
"2124","Hays County",48209,"Texas","Post",-13.202380952381
"2125","Hays County",48209,"Texas","Pre",6.42857142857143
"2126","Haywood County",37087,"North Carolina","Post",8.81904761904763
"2127","Haywood County",37087,"North Carolina","Pre",7.46428571428571
"2128","Haywood County",47075,"Tennessee","Post",7.26190476190475
"2129","Haywood County",47075,"Tennessee","Pre",9.9047619047619
"2130","Heard County",13149,"Georgia","Post",2.82142857142857
"2131","Heard County",13149,"Georgia","Pre",7.35714285714286
"2132","Hempstead County",5057,"Arkansas","Post",11.4761904761905
"2133","Hempstead County",5057,"Arkansas","Pre",10.2380952380952
"2134","Henderson County",17071,"Illinois","Post",4.5
"2135","Henderson County",17071,"Illinois","Pre",5.625
"2136","Henderson County",21101,"Kentucky","Post",13.8690476190476
"2137","Henderson County",21101,"Kentucky","Pre",13.9345238095238
"2138","Henderson County",37089,"North Carolina","Post",7.52142857142856
"2139","Henderson County",37089,"North Carolina","Pre",6.45238095238095
"2140","Henderson County",47077,"Tennessee","Post",6.52976190476191
"2141","Henderson County",47077,"Tennessee","Pre",11.1904761904762
"2142","Henderson County",48213,"Texas","Post",-5.81428571428571
"2143","Henderson County",48213,"Texas","Pre",4.71428571428571
"2144","Hendricks County",18063,"Indiana","Post",5.85714285714286
"2145","Hendricks County",18063,"Indiana","Pre",5.82857142857143
"2146","Hendry County",12051,"Florida","Post",1.41428571428571
"2147","Hendry County",12051,"Florida","Pre",0.757142857142857
"2148","Hennepin County",27053,"Minnesota","Post",-7.35714285714286
"2149","Hennepin County",27053,"Minnesota","Pre",6.75
"2150","Henrico County",51087,"Virginia","Post",-0.166666666666667
"2151","Henrico County",51087,"Virginia","Pre",9.82142857142857
"2152","Henry County",1067,"Alabama","Post",-0.666666666666668
"2153","Henry County",1067,"Alabama","Pre",4.11904761904762
"2154","Henry County",13151,"Georgia","Post",5.32857142857143
"2155","Henry County",13151,"Georgia","Pre",17.2142857142857
"2156","Henry County",17073,"Illinois","Post",5.81428571428571
"2157","Henry County",17073,"Illinois","Pre",2.61785714285714
"2158","Henry County",18065,"Indiana","Post",6.2
"2159","Henry County",18065,"Indiana","Pre",5.81785714285714
"2160","Henry County",19087,"Iowa","Post",-8.25595238095238
"2161","Henry County",19087,"Iowa","Pre",13.3571428571429
"2162","Henry County",21103,"Kentucky","Post",3.42857142857143
"2163","Henry County",21103,"Kentucky","Pre",1.97619047619048
